time x1 x2 x3 theta gamma beta w1 w2 w3 u1 u2 u3 p3 fi3 q3 sy3
0.000000 2.000000 0.000000 1.000000 1.570796 0.000000 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000
0.005000 2.000168 0.000000 0.999915 1.570553 0.000003 0.000000 0.001780 -0.088579 -0.000000 0.033806 0.000040 0.061533 0.113437 0.000307 -0.111835 -0.000305
0.010000 2.000577 0.000001 0.999663 1.569968 0.000018 0.000000 0.003681 -0.141504 -0.000000 0.067123 0.000252 0.099537 0.198042 0.001089 -0.186611 -0.001059
0.015000 2.001145 0.000002 0.999245 1.569163 0.000036 0.000000 0.003075 -0.178810 -0.000000 0.100279 0.000403 0.126149 0.282892 0.002290 -0.250745 -0.002154
0.020000 2.001831 0.000004 0.998663 1.568196 0.000044 0.000000 -0.000158 -0.206744 0.000000 0.133083 0.000007 0.147017 0.370251 0.003921 -0.313971 -0.003565
0.025000 2.002616 0.000002 0.997918 1.567102 0.000025 0.000000 -0.009489 -0.232136 0.000000 0.165918 -0.000405 0.166478 0.474523 0.006018 -0.379295 -0.005297
0.030000 2.003509 0.000001 0.997009 1.565862 -0.000067 0.000000 -0.027150 -0.263760 -0.000000 0.199535 0.000237 0.189923 0.605264 0.008715 -0.455166 -0.007375
0.035000 2.004525 0.000004 0.995933 1.564490 -0.000230 -0.000000 -0.036173 -0.281113 -0.000000 0.232807 0.000368 0.213369 0.713240 0.012027 -0.545793 -0.009874
0.040000 2.005651 0.000003 0.994696 1.563084 -0.000414 -0.000001 -0.036654 -0.278786 -0.000000 0.265054 -0.000972 0.233023 0.797525 0.015808 -0.640890 -0.012840
0.045000 2.006873 -0.000008 0.993301 1.561722 -0.000594 -0.000001 -0.035497 -0.264117 -0.000000 0.296945 -0.004135 0.250758 0.881643 0.020002 -0.730283 -0.016274
0.050000 2.008188 -0.000040 0.991749 1.560472 -0.000782 -0.000002 -0.044142 -0.228463 -0.000000 0.329115 -0.009775 0.270840 0.999478 0.024671 -0.805496 -0.020117
0.055000 2.009658 -0.000109 0.990034 1.559580 -0.001128 -0.000003 -0.086526 -0.132660 -0.000000 0.363126 -0.016793 0.310503 1.188770 0.030190 -0.921727 -0.024391
0.060000 2.011338 -0.000186 0.988157 1.559126 -0.001465 -0.000004 -0.041531 -0.064163 -0.000000 0.393548 -0.014581 0.350123 1.270272 0.036353 -1.105935 -0.029507
0.065000 2.013169 -0.000252 0.986148 1.558844 -0.001577 -0.000004 -0.009138 -0.052418 -0.000000 0.418244 -0.013280 0.369509 1.319053 0.042841 -1.187805 -0.035269
0.070000 2.015063 -0.000314 0.984022 1.558587 -0.001596 -0.000004 -0.000520 -0.050697 -0.000000 0.441184 -0.012432 0.376291 1.341174 0.049499 -1.230048 -0.041322
0.075000 2.016978 -0.000371 0.981785 1.558335 -0.001593 -0.000005 0.001147 -0.049982 -0.000000 0.462939 -0.011685 0.378174 1.352066 0.056235 -1.258218 -0.047547
0.080000 2.018899 -0.000425 0.979442 1.558087 -0.001587 -0.000005 0.001207 -0.049407 -0.000000 0.483577 -0.010971 0.378280 1.358394 0.063013 -1.279696 -0.053894
0.085000 2.020821 -0.000475 0.976999 1.557841 -0.001581 -0.000006 0.000835 -0.048907 -0.000000 0.503178 -0.010277 0.377705 1.362210 0.069815 -1.297051 -0.060337
0.090000 2.022741 -0.000521 0.974461 1.557598 -0.001578 -0.000006 0.000429 -0.048482 -0.000000 0.521794 -0.009598 0.376901 1.364427 0.076632 -1.311397 -0.066859
0.095000 2.024659 -0.000565 0.971833 1.557356 -0.001577 -0.000006 0.000071 -0.048138 -0.000000 0.539421 -0.008935 0.376086 1.365760 0.083458 -1.323420 -0.073447
0.100000 2.026574 -0.000605 0.969120 1.557116 -0.001578 -0.000007 -0.000523 -0.047894 -0.000000 0.556105 -0.008283 0.375255 1.365873 0.090287 -1.333707 -0.080090
0.105000 2.028487 -0.000642 0.966325 1.556877 -0.001582 -0.000007 -0.001067 -0.047729 -0.000000 0.571896 -0.007640 0.374428 1.364889 0.097115 -1.342405 -0.086781
0.110000 2.030398 -0.000675 0.963455 1.556639 -0.001588 -0.000007 -0.001412 -0.047630 -0.000000 0.586818 -0.007012 0.373632 1.363290 0.103935 -1.349471 -0.093512
0.115000 2.032306 -0.000706 0.960512 1.556401 -0.001597 -0.000008 -0.001890 -0.047610 -0.000000 0.600938 -0.006397 0.372821 1.360689 0.110746 -1.355122 -0.100274
0.120000 2.034212 -0.000733 0.957501 1.556163 -0.001607 -0.000008 -0.002471 -0.047644 -0.000000 0.614279 -0.005789 0.372055 1.357125 0.117541 -1.359815 -0.107061
0.125000 2.036116 -0.000758 0.954426 1.555924 -0.001621 -0.000009 -0.003032 -0.047730 -0.000000 0.626840 -0.005191 0.371367 1.352937 0.124316 -1.363783 -0.113871
0.130000 2.038019 -0.000779 0.951290 1.555685 -0.001638 -0.000009 -0.003707 -0.047890 -0.000000 0.638686 -0.004599 0.370661 1.347752 0.131068 -1.366981 -0.120698
0.135000 2.039919 -0.000798 0.948097 1.555445 -0.001658 -0.000009 -0.004357 -0.048103 -0.000000 0.649868 -0.004015 0.369956 1.341626 0.137792 -1.369435 -0.127539
0.140000 2.041818 -0.000813 0.944850 1.555204 -0.001681 -0.000010 -0.004927 -0.048359 -0.000000 0.660407 -0.003441 0.369284 1.334889 0.144484 -1.371187 -0.134391
0.145000 2.043714 -0.000826 0.941552 1.554962 -0.001708 -0.000010 -0.005673 -0.048670 -0.000000 0.670346 -0.002873 0.368618 1.327248 0.151139 -1.372445 -0.141250
0.150000 2.045610 -0.000836 0.938206 1.554717 -0.001738 -0.000011 -0.006561 -0.049018 -0.000000 0.679709 -0.002307 0.367990 1.318639 0.157754 -1.373528 -0.148115
0.155000 2.047503 -0.000843 0.934816 1.554471 -0.001774 -0.000011 -0.007552 -0.049404 -0.000000 0.688510 -0.001739 0.367404 1.309113 0.164324 -1.374604 -0.154986
0.160000 2.049396 -0.000847 0.931383 1.554223 -0.001814 -0.000011 -0.008663 -0.049840 -0.000000 0.696795 -0.001167 0.366821 1.298453 0.170844 -1.375678 -0.161861
0.165000 2.051286 -0.000848 0.927910 1.553973 -0.001860 -0.000012 -0.009873 -0.050319 -0.000000 0.704604 -0.000588 0.366240 1.286558 0.177307 -1.376799 -0.168742
0.170000 2.053176 -0.000846 0.924400 1.553720 -0.001913 -0.000012 -0.011125 -0.050831 -0.000000 0.711962 -0.000001 0.365678 1.273487 0.183707 -1.378008 -0.175629
0.175000 2.055064 -0.000841 0.920855 1.553464 -0.001972 -0.000013 -0.012590 -0.051393 -0.000000 0.718912 0.000599 0.365111 1.258899 0.190039 -1.379409 -0.182523
0.180000 2.056951 -0.000833 0.917276 1.553206 -0.002039 -0.000013 -0.013993 -0.051958 -0.000000 0.725466 0.001211 0.364592 1.243059 0.196294 -1.381080 -0.189424
0.185000 2.058837 -0.000822 0.913666 1.552945 -0.002111 -0.000014 -0.014967 -0.052476 -0.000000 0.731609 0.001824 0.364174 1.226779 0.202469 -1.382861 -0.196334
0.190000 2.060723 -0.000807 0.910027 1.552681 -0.002187 -0.000015 -0.015236 -0.052920 -0.000000 0.737302 0.002412 0.363890 1.211465 0.208564 -1.384315 -0.203252
0.195000 2.062609 -0.000790 0.906361 1.552416 -0.002263 -0.000015 -0.015186 -0.053348 -0.000000 0.742545 0.002964 0.363662 1.197425 0.214586 -1.385164 -0.210176
0.200000 2.064496 -0.000769 0.902670 1.552148 -0.002339 -0.000016 -0.015004 -0.053770 -0.000000 0.747355 0.003477 0.363454 1.184669 0.220540 -1.385395 -0.217103
0.205000 2.066382 -0.000747 0.898957 1.551878 -0.002413 -0.000016 -0.014763 -0.054186 -0.000000 0.751748 0.003950 0.363253 1.173165 0.226434 -1.385090 -0.224029
0.210000 2.068270 -0.000721 0.895224 1.551606 -0.002486 -0.000017 -0.014505 -0.054597 -0.000000 0.755740 0.004386 0.363057 1.162854 0.232274 -1.384373 -0.230953
0.215000 2.070157 -0.000694 0.891472 1.551332 -0.002558 -0.000018 -0.014249 -0.055006 -0.000000 0.759347 0.004786 0.362864 1.153652 0.238065 -1.383366 -0.237872
0.220000 2.072045 -0.000664 0.887703 1.551056 -0.002629 -0.000018 -0.013974 -0.055418 -0.000000 0.762593 0.005155 0.362668 1.145448 0.243812 -1.382113 -0.244786
0.225000 2.073934 -0.000633 0.883919 1.550778 -0.002698 -0.000019 -0.013673 -0.055836 -0.000000 0.765498 0.005493 0.362464 1.138188 0.249521 -1.380626 -0.251693
0.230000 2.075822 -0.000600 0.880122 1.550498 -0.002766 -0.000020 -0.013349 -0.056259 -0.000000 0.768083 0.005803 0.362252 1.131824 0.255195 -1.378924 -0.258592
0.235000 2.077711 -0.000565 0.876314 1.550215 -0.002831 -0.000021 -0.013010 -0.056686 -0.000000 0.770368 0.006086 0.362031 1.126297 0.260840 -1.377033 -0.265482
0.240000 2.079600 -0.000529 0.872495 1.549931 -0.002896 -0.000022 -0.012665 -0.057116 -0.000000 0.772372 0.006345 0.361801 1.121549 0.266460 -1.374988 -0.272362
0.245000 2.081489 -0.000491 0.868668 1.549644 -0.002958 -0.000022 -0.012324 -0.057548 -0.000000 0.774112 0.006581 0.361565 1.117515 0.272057 -1.372829 -0.279232
0.250000 2.083378 -0.000453 0.864833 1.549355 -0.003019 -0.000023 -0.011994 -0.057982 -0.000000 0.775603 0.006797 0.361323 1.114128 0.277636 -1.370601 -0.286090
0.255000 2.085268 -0.000413 0.860992 1.549064 -0.003078 -0.000024 -0.011684 -0.058414 -0.000000 0.776859 0.006997 0.361076 1.111321 0.283199 -1.368356 -0.292938
0.260000 2.087157 -0.000372 0.857145 1.548771 -0.003136 -0.000025 -0.011399 -0.058844 -0.000000 0.777894 0.007182 0.360826 1.109026 0.288750 -1.366144 -0.299774
0.265000 2.089046 -0.000330 0.853294 1.548476 -0.003192 -0.000026 -0.011145 -0.059273 -0.000000 0.778719 0.007356 0.360575 1.107180 0.294290 -1.364021 -0.306599
0.270000 2.090935 -0.000287 0.849441 1.548179 -0.003247 -0.000027 -0.010924 -0.059701 -0.000000 0.779345 0.007521 0.360323 1.105720 0.299822 -1.362041 -0.313414
0.275000 2.092824 -0.000243 0.845585 1.547879 -0.003301 -0.000028 -0.010739 -0.060127 -0.000000 0.779781 0.007679 0.360073 1.104586 0.305348 -1.360250 -0.320220
0.280000 2.094713 -0.000199 0.841728 1.547577 -0.003355 -0.000029 -0.010589 -0.060549 -0.000000 0.780038 0.007832 0.359824 1.103726 0.310869 -1.358692 -0.327017
0.285000 2.096602 -0.000153 0.837870 1.547273 -0.003407 -0.000030 -0.010472 -0.060969 -0.000000 0.780122 0.007983 0.359576 1.103093 0.316386 -1.357396 -0.333807
0.290000 2.098491 -0.000107 0.834013 1.546968 -0.003460 -0.000031 -0.010388 -0.061384 -0.000000 0.780043 0.008133 0.359329 1.102645 0.321900 -1.356389 -0.340592
0.295000 2.100380 -0.000060 0.830158 1.546660 -0.003511 -0.000032 -0.010340 -0.061794 -0.000000 0.779807 0.008283 0.359084 1.102346 0.327412 -1.355703 -0.347372
0.300000 2.102269 -0.000011 0.826304 1.546350 -0.003563 -0.000033 -0.010331 -0.062197 -0.000000 0.779422 0.008435 0.358843 1.102160 0.332924 -1.355367 -0.354149
0.305000 2.104158 0.000037 0.822454 1.546038 -0.003615 -0.000034 -0.010364 -0.062591 -0.000000 0.778891 0.008591 0.358605 1.102053 0.338434 -1.355412 -0.360926
0.310000 2.106047 0.000087 0.818607 1.545724 -0.003667 -0.000035 -0.010440 -0.062975 -0.000000 0.778221 0.008752 0.358372 1.101992 0.343944 -1.355868 -0.367704
0.315000 2.107935 0.000138 0.814764 1.545408 -0.003719 -0.000037 -0.010561 -0.063348 -0.000000 0.777414 0.008922 0.358144 1.101949 0.349454 -1.356765 -0.374485
0.320000 2.109824 0.000189 0.810926 1.545090 -0.003773 -0.000038 -0.010729 -0.063710 -0.000000 0.776476 0.009102 0.357922 1.101897 0.354964 -1.358132 -0.381273
0.325000 2.111712 0.000242 0.807094 1.544771 -0.003827 -0.000039 -0.010943 -0.064058 -0.000000 0.775408 0.009295 0.357710 1.101814 0.360473 -1.359995 -0.388068
0.330000 2.113601 0.000296 0.803268 1.544450 -0.003882 -0.000040 -0.011211 -0.064391 -0.000000 0.774213 0.009504 0.357507 1.101674 0.365982 -1.362376 -0.394873
0.335000 2.115490 0.000351 0.799449 1.544127 -0.003939 -0.000042 -0.011535 -0.064706 -0.000000 0.772894 0.009733 0.357317 1.101450 0.371490 -1.365302 -0.401692
0.340000 2.117379 0.000407 0.795638 1.543803 -0.003998 -0.000043 -0.011916 -0.064997 -0.000000 0.771451 0.009985 0.357139 1.101115 0.376996 -1.368796 -0.408527
0.345000 2.119268 0.000465 0.791834 1.543477 -0.004058 -0.000044 -0.012347 -0.065270 -0.000000 0.769887 0.010263 0.356972 1.100650 0.382501 -1.372863 -0.415381
0.350000 2.121157 0.000524 0.788039 1.543150 -0.004121 -0.000045 -0.012815 -0.065523 -0.000000 0.768204 0.010571 0.356813 1.100041 0.388002 -1.377480 -0.422257
0.355000 2.123046 0.000585 0.784254 1.542822 -0.004186 -0.000047 -0.013302 -0.065762 -0.000000 0.766408 0.010908 0.356659 1.099295 0.393501 -1.382587 -0.429157
0.360000 2.124936 0.000647 0.780478 1.542492 -0.004254 -0.000048 -0.013820 -0.065980 -0.000000 0.764501 0.011278 0.356512 1.098420 0.398995 -1.388179 -0.436084
0.365000 2.126826 0.000712 0.776713 1.542162 -0.004325 -0.000050 -0.014382 -0.066172 -0.000000 0.762482 0.011685 0.356378 1.097413 0.404485 -1.394292 -0.443039
0.370000 2.128716 0.000779 0.772959 1.541831 -0.004398 -0.000051 -0.015000 -0.066334 -0.000000 0.760349 0.012133 0.356262 1.096252 0.409969 -1.400955 -0.450027
0.375000 2.130607 0.000849 0.769216 1.541499 -0.004475 -0.000053 -0.015682 -0.066459 -0.000000 0.758103 0.012627 0.356167 1.094895 0.415447 -1.408197 -0.457050
0.380000 2.132498 0.000921 0.765485 1.541166 -0.004555 -0.000054 -0.016395 -0.066560 -0.000000 0.755746 0.013167 0.356087 1.093326 0.420918 -1.415955 -0.464110
0.385000 2.134389 0.000997 0.761767 1.540833 -0.004639 -0.000056 -0.017085 -0.066659 -0.000000 0.753290 0.013750 0.356006 1.091572 0.426380 -1.424033 -0.471210
0.390000 2.136281 0.001075 0.758063 1.540500 -0.004726 -0.000057 -0.017748 -0.066756 -0.000000 0.750745 0.014374 0.355924 1.089694 0.431833 -1.432315 -0.478351
0.395000 2.138174 0.001157 0.754371 1.540166 -0.004816 -0.000059 -0.018460 -0.066818 -0.000000 0.748106 0.015044 0.355864 1.087707 0.437277 -1.440906 -0.485534
0.400000 2.140067 0.001242 0.750694 1.539832 -0.004911 -0.000060 -0.019235 -0.066838 -0.000000 0.745369 0.015765 0.355834 1.085574 0.442710 -1.449875 -0.492761
0.405000 2.141960 0.001331 0.747031 1.539497 -0.005009 -0.000062 -0.020015 -0.066841 -0.000000 0.742540 0.016537 0.355818 1.083281 0.448132 -1.459098 -0.500033
0.410000 2.143855 0.001425 0.743384 1.539163 -0.005111 -0.000064 -0.020718 -0.066866 -0.000000 0.739638 0.017330 0.355791 1.080876 0.453542 -1.468303 -0.507352
0.415000 2.145749 0.001523 0.739751 1.538829 -0.005216 -0.000065 -0.021365 -0.066899 -0.000000 0.736677 0.018145 0.355750 1.078452 0.458941 -1.477348 -0.514716
0.420000 2.147645 0.001624 0.736135 1.538494 -0.005324 -0.000067 -0.022072 -0.066882 -0.000000 0.733643 0.018994 0.355734 1.076008 0.464327 -1.486488 -0.522125
0.425000 2.149541 0.001731 0.732534 1.538160 -0.005437 -0.000069 -0.022815 -0.066827 -0.000000 0.730536 0.019876 0.355743 1.073498 0.469701 -1.495752 -0.529581
0.430000 2.151438 0.001842 0.728949 1.537826 -0.005553 -0.000071 -0.023520 -0.066778 -0.000000 0.727367 0.020776 0.355755 1.070924 0.475062 -1.504969 -0.537083
0.435000 2.153335 0.001958 0.725381 1.537492 -0.005672 -0.000073 -0.024115 -0.066773 -0.000000 0.724160 0.021676 0.355741 1.068355 0.480410 -1.513846 -0.544630
0.440000 2.155233 0.002079 0.721830 1.537158 -0.005794 -0.000075 -0.024672 -0.066773 -0.000000 0.720923 0.022587 0.355715 1.065883 0.485746 -1.522363 -0.552220
0.445000 2.157131 0.002204 0.718296 1.536824 -0.005919 -0.000077 -0.025282 -0.066728 -0.000000 0.717642 0.023529 0.355721 1.063485 0.491069 -1.530801 -0.559853
0.450000 2.159030 0.002334 0.714779 1.536491 -0.006047 -0.000079 -0.025912 -0.066660 -0.000000 0.714313 0.024527 0.355764 1.061100 0.496380 -1.539195 -0.567528
0.455000 2.160930 0.002470 0.711279 1.536158 -0.006178 -0.000081 -0.026495 -0.066606 -0.000000 0.710947 0.025540 0.355810 1.058722 0.501680 -1.547395 -0.575245
0.460000 2.162831 0.002611 0.707797 1.535825 -0.006312 -0.000083 -0.026984 -0.066597 -0.000000 0.707566 0.026555 0.355826 1.056426 0.506968 -1.555151 -0.583002
0.465000 2.164732 0.002758 0.704332 1.535492 -0.006448 -0.000085 -0.027424 -0.066614 -0.000000 0.704181 0.027563 0.355831 1.054268 0.512244 -1.562456 -0.590796
0.470000 2.166634 0.002909 0.700885 1.535159 -0.006586 -0.000087 -0.027891 -0.066600 -0.000000 0.700780 0.028571 0.355860 1.052224 0.517511 -1.569568 -0.598626
0.475000 2.168536 0.003066 0.697455 1.534826 -0.006727 -0.000089 -0.028389 -0.066547 -0.000000 0.697351 0.029590 0.355917 1.050233 0.522767 -1.576622 -0.606491
0.480000 2.170439 0.003228 0.694044 1.534493 -0.006870 -0.000091 -0.028867 -0.066482 -0.000000 0.693902 0.030650 0.355974 1.048286 0.528013 -1.583473 -0.614392
0.485000 2.172343 0.003396 0.690650 1.534161 -0.007015 -0.000094 -0.029276 -0.066445 -0.000000 0.690450 0.031736 0.356008 1.046430 0.533250 -1.589936 -0.622325
0.490000 2.174247 0.003570 0.687274 1.533829 -0.007163 -0.000096 -0.029626 -0.066431 -0.000000 0.687007 0.032826 0.356014 1.044732 0.538478 -1.595954 -0.630290
0.495000 2.176152 0.003750 0.683916 1.533497 -0.007311 -0.000099 -0.029951 -0.066416 -0.000000 0.683576 0.033923 0.356006 1.043227 0.543697 -1.601593 -0.638284
0.500000 2.178057 0.003935 0.680576 1.533165 -0.007462 -0.000101 -0.030291 -0.066361 -0.000000 0.680146 0.035037 0.356005 1.041909 0.548910 -1.607039 -0.646306
0.505000 2.179963 0.004126 0.677253 1.532833 -0.007614 -0.000103 -0.030652 -0.066260 -0.000000 0.676704 0.036184 0.356023 1.040745 0.554117 -1.612419 -0.654355
0.510000 2.181869 0.004323 0.673949 1.532502 -0.007769 -0.000106 -0.030998 -0.066144 -0.000000 0.673252 0.037368 0.356043 1.039717 0.559318 -1.617666 -0.662430
0.515000 2.183775 0.004527 0.670662 1.532172 -0.007924 -0.000109 -0.031292 -0.066047 -0.000000 0.669807 0.038583 0.356043 1.038850 0.564514 -1.622609 -0.670531
0.520000 2.185682 0.004736 0.667393 1.531842 -0.008082 -0.000111 -0.031541 -0.065971 -0.000000 0.666381 0.039839 0.356020 1.038199 0.569707 -1.627159 -0.678655
0.525000 2.187589 0.004953 0.664141 1.531512 -0.008240 -0.000114 -0.031768 -0.065892 -0.000000 0.662978 0.041160 0.355978 1.037784 0.574897 -1.631313 -0.686802
0.530000 2.189496 0.005177 0.660908 1.531183 -0.008399 -0.000117 -0.031982 -0.065813 -0.000000 0.659596 0.042521 0.355934 1.037601 0.580085 -1.635204 -0.694968
0.535000 2.191403 0.005407 0.657691 1.530854 -0.008560 -0.000119 -0.032214 -0.065702 -0.000000 0.656216 0.043913 0.355911 1.037613 0.585273 -1.639056 -0.703154
0.540000 2.193311 0.005646 0.654493 1.530526 -0.008722 -0.000122 -0.032456 -0.065560 -0.000000 0.652827 0.045344 0.355911 1.037756 0.590461 -1.642946 -0.711359
0.545000 2.195218 0.005891 0.651311 1.530198 -0.008884 -0.000125 -0.032677 -0.065419 -0.000000 0.649437 0.046804 0.355914 1.038007 0.595651 -1.646755 -0.719583
0.550000 2.197126 0.006144 0.648148 1.529872 -0.009048 -0.000128 -0.032856 -0.065303 -0.000000 0.646062 0.048280 0.355897 1.038388 0.600842 -1.650318 -0.727826
0.555000 2.199034 0.006405 0.645002 1.529545 -0.009213 -0.000131 -0.033011 -0.065197 -0.000000 0.642709 0.049767 0.355866 1.038929 0.606035 -1.653636 -0.736086
0.560000 2.200942 0.006674 0.641873 1.529220 -0.009378 -0.000134 -0.033152 -0.065092 -0.000000 0.639376 0.051264 0.355829 1.039638 0.611231 -1.656753 -0.744362
0.565000 2.202850 0.006950 0.638761 1.528895 -0.009545 -0.000137 -0.033279 -0.064984 -0.000000 0.636064 0.052773 0.355789 1.040516 0.616432 -1.659695 -0.752653
0.570000 2.204758 0.007235 0.635666 1.528570 -0.009711 -0.000140 -0.033414 -0.064851 -0.000000 0.632761 0.054303 0.355766 1.041547 0.621637 -1.662591 -0.760959
0.575000 2.206666 0.007527 0.632589 1.528246 -0.009879 -0.000144 -0.033556 -0.064682 -0.000000 0.629451 0.055872 0.355762 1.042697 0.626847 -1.665518 -0.769279
0.580000 2.208574 0.007828 0.629529 1.527923 -0.010047 -0.000147 -0.033674 -0.064506 -0.000000 0.626148 0.057491 0.355748 1.043964 0.632064 -1.668297 -0.777614
0.585000 2.210483 0.008137 0.626485 1.527601 -0.010216 -0.000150 -0.033759 -0.064357 -0.000000 0.622864 0.059136 0.355716 1.045372 0.637287 -1.670837 -0.785962
0.590000 2.212391 0.008455 0.623459 1.527280 -0.010385 -0.000153 -0.033830 -0.064220 -0.000000 0.619599 0.060786 0.355683 1.046931 0.642518 -1.673219 -0.794322
0.595000 2.214299 0.008781 0.620449 1.526959 -0.010554 -0.000157 -0.033888 -0.064084 -0.000000 0.616353 0.062438 0.355647 1.048647 0.647757 -1.675464 -0.802694
0.600000 2.216207 0.009115 0.617457 1.526639 -0.010724 -0.000160 -0.033934 -0.063946 -0.000000 0.613125 0.064089 0.355610 1.050512 0.653004 -1.677585 -0.811076
0.605000 2.218116 0.009459 0.614481 1.526319 -0.010893 -0.000164 -0.033976 -0.063793 -0.000000 0.609910 0.065744 0.355581 1.052511 0.658262 -1.679649 -0.819469
0.610000 2.220024 0.009811 0.611521 1.526001 -0.011064 -0.000167 -0.034024 -0.063608 -0.000000 0.606687 0.067422 0.355576 1.054620 0.663530 -1.681793 -0.827873
0.615000 2.221932 0.010171 0.608579 1.525683 -0.011234 -0.000171 -0.034054 -0.063419 -0.000000 0.603460 0.069115 0.355573 1.056822 0.668808 -1.683919 -0.836287
0.620000 2.223840 0.010541 0.605653 1.525367 -0.011404 -0.000174 -0.034057 -0.063246 -0.000000 0.600247 0.070804 0.355551 1.059141 0.674098 -1.685881 -0.844712
0.625000 2.225748 0.010919 0.602743 1.525051 -0.011574 -0.000178 -0.034047 -0.063074 -0.000000 0.597049 0.072486 0.355520 1.061599 0.679400 -1.687703 -0.853146
0.630000 2.227656 0.011306 0.599851 1.524736 -0.011745 -0.000181 -0.034023 -0.062899 -0.000000 0.593868 0.074158 0.355484 1.064204 0.684714 -1.689404 -0.861589
0.635000 2.229563 0.011701 0.596974 1.524422 -0.011915 -0.000185 -0.033986 -0.062720 -0.000000 0.590703 0.075820 0.355446 1.066962 0.690042 -1.690995 -0.870040
0.640000 2.231471 0.012105 0.594114 1.524109 -0.012085 -0.000189 -0.033938 -0.062532 -0.000000 0.587551 0.077473 0.355408 1.069880 0.695384 -1.692495 -0.878498
0.645000 2.233378 0.012518 0.591270 1.523797 -0.012254 -0.000193 -0.033889 -0.062309 -0.000000 0.584397 0.079143 0.355387 1.072949 0.700741 -1.694009 -0.886965
0.650000 2.235286 0.012939 0.588443 1.523486 -0.012424 -0.000197 -0.033819 -0.062071 -0.000000 0.581243 0.080837 0.355362 1.076169 0.706114 -1.695433 -0.895438
0.655000 2.237193 0.013369 0.585632 1.523176 -0.012593 -0.000200 -0.033727 -0.061845 -0.000000 0.578107 0.082530 0.355322 1.079567 0.711503 -1.696656 -0.903919
0.660000 2.239099 0.013808 0.582837 1.522867 -0.012761 -0.000204 -0.033625 -0.061629 -0.000000 0.574988 0.084207 0.355282 1.083140 0.716910 -1.697765 -0.912405
0.665000 2.241006 0.014255 0.580058 1.522560 -0.012929 -0.000208 -0.033511 -0.061413 -0.000000 0.571884 0.085861 0.355245 1.086877 0.722335 -1.698799 -0.920896
0.670000 2.242912 0.014711 0.577295 1.522253 -0.013096 -0.000212 -0.033384 -0.061191 -0.000000 0.568792 0.087490 0.355208 1.090782 0.727779 -1.699761 -0.929393
0.675000 2.244818 0.015175 0.574548 1.521948 -0.013263 -0.000216 -0.033243 -0.060962 -0.000000 0.565712 0.089091 0.355173 1.094860 0.733243 -1.700656 -0.937894
0.680000 2.246724 0.015648 0.571817 1.521644 -0.013429 -0.000220 -0.033093 -0.060712 -0.000000 0.562627 0.090682 0.355154 1.099115 0.738728 -1.701581 -0.946399
0.685000 2.248629 0.016128 0.569103 1.521341 -0.013594 -0.000224 -0.032928 -0.060448 -0.000000 0.559535 0.092264 0.355142 1.103540 0.744235 -1.702507 -0.954909
0.690000 2.250535 0.016617 0.566404 1.521039 -0.013758 -0.000229 -0.032729 -0.060169 -0.000000 0.556450 0.093809 0.355123 1.108192 0.749764 -1.703308 -0.963424
0.695000 2.252440 0.017114 0.563721 1.520739 -0.013921 -0.000233 -0.032455 -0.059819 -0.000000 0.553367 0.095304 0.355118 1.113285 0.755317 -1.703959 -0.971942
0.700000 2.254345 0.017618 0.561054 1.520441 -0.014083 -0.000237 -0.032081 -0.059361 -0.000000 0.550274 0.096736 0.355141 1.119082 0.760898 -1.704398 -0.980463
0.705000 2.256250 0.018130 0.558403 1.520146 -0.014242 -0.000241 -0.031580 -0.058763 -0.000000 0.547156 0.098089 0.355202 1.125879 0.766510 -1.704543 -0.988986
0.710000 2.258155 0.018648 0.555768 1.519854 -0.014398 -0.000245 -0.030843 -0.057905 -0.000000 0.543987 0.099331 0.355337 1.134245 0.772159 -1.704264 -0.997508
0.715000 2.260061 0.019172 0.553150 1.519568 -0.014550 -0.000249 -0.029702 -0.056578 -0.000000 0.540712 0.100423 0.355613 1.145216 0.777856 -1.703315 -1.006027
0.720000 2.261969 0.019702 0.550549 1.519289 -0.014694 -0.000253 -0.027951 -0.054536 -0.000000 0.537252 0.101301 0.356113 1.160195 0.783618 -1.701298 -1.014539
0.725000 2.263879 0.020236 0.547967 1.519023 -0.014828 -0.000257 -0.025582 -0.051761 -0.000000 0.533546 0.101846 0.356863 1.180414 0.789467 -1.697561 -1.023037
0.730000 2.265793 0.020771 0.545405 1.518772 -0.014950 -0.000261 -0.022910 -0.048635 -0.000000 0.529573 0.102007 0.357786 1.205554 0.795430 -1.691871 -1.031512
0.735000 2.267712 0.021307 0.542864 1.518537 -0.015058 -0.000265 -0.020182 -0.045479 -0.000000 0.525348 0.101783 0.358787 1.234357 0.801529 -1.684402 -1.039953
0.740000 2.269635 0.021841 0.540346 1.518317 -0.015152 -0.000268 -0.017564 -0.042492 -0.000000 0.520915 0.101211 0.359785 1.265221 0.807777 -1.675550 -1.048353
0.745000 2.271562 0.022372 0.537850 1.518112 -0.015234 -0.000271 -0.015174 -0.039800 -0.000000 0.516333 0.100351 0.360715 1.296556 0.814182 -1.665790 -1.056707
0.750000 2.273493 0.022898 0.535378 1.517919 -0.015304 -0.000274 -0.013068 -0.037455 -0.000000 0.511660 0.099264 0.361538 1.327083 0.820742 -1.655601 -1.065011
